ParlaMint-FR_2018-07-10-E1007.u1	The next item is the question to the Government.
ParlaMint-FR_2018-07-10-E1007.u355	This approval showed that the national representative had received the message, if not the warning, that the French had collectively addressed to us during the presidential campaign. The aim of these texts, as I said, is to strengthen the confidence of the French in their institutions and representatives, laying the foundations for a more representative, effective and responsible democracy. We're all elected. We are also all citizens who, like millions of others, are waiting for their ideas to be expressed in this House. They want to be represented here, in this case by you. They also want to feel represented, which is not exactly the same thing. Hence the need, not to make our assemblies accurate photographs of the diversity of French society, which would be impossible, but places of expression, of representation of the greatest possible diversity: diversity of currents of thought; diversity of profiles, experiences, journeys. This diversity, it cannot be quantified or decreed, and probably even less planned. On the other hand, it is possible, as we propose, to encourage, facilitate and organise it. It is the limitation to three of the number of successive terms that can be combined in time, because after eighteen years at the head of a local executive, after fifteen years on the benches of a assembly, we have done what we have to do, and perhaps it is time to change our position or even live, why not. The French have been telling us this for a long time: political commitment should not be a career but a mission, all the better accomplished as it remains temporary. Hence the need – for forgiveness to say so in football terms probably displaced in this chamber, but perhaps justified by the time at which I express myself – to turn the staff. Hence the need for the emergence of new generations of elected officials at regular intervals. This principle, like any principle, provides for an exception, concerning small local authorities – or more precisely, to take up Mr Mélenchon's logic, local authorities with few inhabitants, and which have nothing small – in which it is not always easy to find a successor. In all other cases, the principle of non-cumulative over time must apply. Another way to encourage this diversity of expression is the election of a part of the Members – I say a part, in this case 15% – to the proportional vote. We have already had this debate, and this debate will continue during the consideration of the ordinary bill. Some people think that 15% is too much; Others, that's not enough. What's the principle? It is not a question of calling into question one of the great forces of the Fifth Republic, namely the emergence of clear, stable and coherent majorities.
ParlaMint-FR_2018-07-10-E1007.u356	Yes! Indeed!
ParlaMint-FR_2018-07-10-E1007.u357	But we must also respond to a need: to better represent, in a France which, everyone has noticed, is no longer totally bipartisan, currents of thought whose audience, whether we rejoice or not, increases. I prefer, as many of us do, that this political diversity be expressed in the ballot box and in an assembly, rather than in protest and in the street.
ParlaMint-FR_2018-07-10-E1007.u358	We can do both!
ParlaMint-FR_2018-07-10-E1007.u359	Absolutely!
ParlaMint-FR_2018-07-10-E1007.u360	The street is good too!
ParlaMint-FR_2018-07-10-E1007.u361	It seems to me to be both healthier and more democratic. Finally, a more representative democracy is a democracy that organizes dialogue between institutions and civil society. That is the historic mission of the current Economic, Social and Environmental Council.
ParlaMint-FR_2018-07-10-E1007.u362	We are the representatives of the people!
ParlaMint-FR_2018-07-10-E1007.u363	To paraphrase General de Gaulle, "the voice of the country's major activities" must be able to be heard "within the state itself". We propose to recast this tool by entrusting it with the task of enlightening the public authorities on all projects with economic, social and environmental implications, by asking it to investigate citizens' petitions in a renovated environment, and by requiring it to be involved at all times.
ParlaMint-FR_2018-07-10-E1007.u364	Populism!
ParlaMint-FR_2018-07-10-E1007.u365	Start by making public the opinion of the Council of State!
ParlaMint-FR_2018-07-10-E1007.u366	We call for a democracy that is more representative on the one hand, and more effective on the other.
ParlaMint-FR_2018-07-10-E1007.u367	On the representative part, you're not well off!
ParlaMint-FR_2018-07-10-E1007.u368	Being effective is not just doing things faster. Speed is obviously not an objective in itself. The real goal is not to waste time.
ParlaMint-FR_2018-07-10-E1007.u369	Democracy needs time!
ParlaMint-FR_2018-07-10-E1007.u370	This requirement of efficiency, millions of French people experience it in their daily lives, in their work. They expect that those who serve them – namely, us, members of the Government, elected officials, public authorities – will show the same concern for efficiency in the performance of their duties. A more effective democracy, therefore, is a democracy that, fortunately, does not contest the debate, but within a reasonable period of time, the appreciation of which necessarily varies over time. Whether we regret it or welcome it, our societies have become more complicated, more technical, faster, and the evolution continues to move in the direction of acceleration. It is up to us, therefore, to find the right balance between the quality of the debate, on the one hand, speed and efficiency, on the other, and first, to reduce the number of parliamentarians.
