ParlaMint-FR_2018-07-24-E1034.u1	The next item is the question to the Government.
ParlaMint-FR_2018-07-24-E1034.u444	There is another difference with the amendment on childcare costs to which you refer: the amendment provided for the possibility of introducing a consideration for childcare costs into the agreement, whereas you propose to impose compensation for training outside working time, which would considerably stiffen the scheme and could discourage the conclusion of agreements allowing for, for example, childcare costs, which are the subject of a specific provision. However, it goes without saying, when the action is initiated by the employer, that the costs of transport, catering and accommodation will be borne by the employer, in accordance with the rules applicable in the undertaking. That is why I am against your amendment.
ParlaMint-FR_2018-07-24-E1034.u445	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u446	Same opinion as the rapporteur.
ParlaMint-FR_2018-07-24-E1034.u447	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2018-07-24-E1034.u448	Again, I find it regrettable to encourage the development of vocational training outside working time. Each of us knows the duration of a day, and we can't get two of us into one. To really develop vocational training outside the activity will complicate the lives of the persons concerned and may discourage them, even before the start of training. The least consideration would be given, but it would be necessary, above all, to allow training to take place over working time. They are necessary for the performance of the duties of the employees and the tasks of the company.
ParlaMint-FR_2018-07-24-E1034.u449	I call Mrs Bareigts to support Amendment No. 476.
ParlaMint-FR_2018-07-24-E1034.u450	We call for the deletion of paragraph 29, which provides for the deletion of three articles of the Labour Code relating to the training plan in the enterprise: article L. 6321-8 of the Labour Code, which deals with the employer's commitments when an employee follows an action to develop skills within the framework of the training plan; Articles L. 6321-10 and L. 6321-12 of the Labour Code, relating to the training allowance payable to the employee by the employer in the event of training for the development of skills outside working time. Such deletions are not desirable. While the employee who is going to train outside of his working time, but within the framework of his company's training plan, is now entitled to a training allowance from his employer, there will no longer be a right, tomorrow, with your new system.
ParlaMint-FR_2018-07-24-E1034.u451	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u452	The bill aims to bring the system closer to the two main training tools, when it is followed outside working time: the personal training account, which is in the hands of the employee, and the skills development plan, which is in the hands of the employer. There may be training outside working time which is chosen by the employee or co-built with the company. With regard to the definition of counterparties, the re-establishment of the training allowance could quickly be seen as a deterrent. It may also be noted that it has rarely been mobilised in the past, since, most of the time, training is followed in working time when it is provided for in the training plan, now known as the Skills Development Plan. That is why I express an unfavorable opinion.
ParlaMint-FR_2018-07-24-E1034.u453	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u454	It is unfavorable, but I would just like to make it clear that this is a debate. The law in force provides for the possibility of up to eighty hours of training outside working time. This bill reduces this time to thirty hours. But above all, in line with the strengthening of the social dialogue in the company we call for, we look forward to the agreements between industry and industry which will be able to define the arrangements for training outside working time. The needs may differ depending on the public concerned. Social dialogue must be trusted to clarify the conditions for implementation, the ceiling being set at 30 hours by the supplementary provisions. The development of training must also be taken into account. The vast majority of training is carried out during working time, but e.g. online training, which is developing, is often followed both during and outside working time. In a very pragmatic way and very close to the ground, the social dialogue should be left with the means to define the modalities.
ParlaMint-FR_2018-07-24-E1034.u455	Mrs Caroline Fiat has the floor.
ParlaMint-FR_2018-07-24-E1034.u456	Minister, training takes place most often during working hours, but since you're getting to know me, you know I like concrete examples. For night staff, training takes place outside working hours. The compensations that existed so far made it possible to avoid having to catch up on unworked hours: in practice, it was not necessary to bridge the difference between the ten or twelve hours, corresponding to night work, and the seven or eight hours of training. I can't imagine my colleagues taking a training course during the day and going on one night, for lack of compensation. This may seem rare, but night work is a reality not only in the health sector but also in industry.
ParlaMint-FR_2018-07-24-E1034.u457	Mrs Ericka Bareigts has the floor.
ParlaMint-FR_2018-07-24-E1034.u458	I'll be brief. You want to stimulate training during working time and, for that, you remove an existing device. Its use was not optimal, according to the rapporteur, but it has the merit of existence. In the event that the employee was trained outside working time, he could benefit from this scheme. To justify the removal of this useful mechanism, you say that you are relying on social dialogue, but your approach, as we have said on several occasions, is faced with a problem of structuring the branches. I do not understand the need to abolish this non-working training aid scheme.
