ParlaMint-FR_2020-09-22-E2009.u1	The next item is the question to the Government.
ParlaMint-FR_2020-09-22-E2009.u387	We take up the amendment adopted in committee, which is intended to replace, in paragraph 226, the word "chair", which is not appropriate in the case of the Institut universitaire de France, with the more appropriate concept of "acceptance capabilities".
ParlaMint-FR_2020-09-22-E2009.u388	Amendment No 282 by Mr Pierre-Alain Raphan is editorial.
ParlaMint-FR_2020-09-22-E2009.u389	Mr Philippe Berta has the floor to support Amendment No. 575.
ParlaMint-FR_2020-09-22-E2009.u390	It is simply a question of supplementing paragraph 229 with the following sentence: "They will also be able to train in industrial translation and technology transfer, as well as in entrepreneurship. »
ParlaMint-FR_2020-09-22-E2009.u391	I call Mr Sebastien Nadot to support Amendment No. 198.
ParlaMint-FR_2020-09-22-E2009.u392	The development of a participatory science requires a significant financial effort, hence the proposal to allocate 2% of the ANR's intervention budget and to build a participatory convention system based on the CIFRE model – industrial conventions for training through research.
ParlaMint-FR_2020-09-22-E2009.u393	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u394	I have already indicated that the text provided for the sharing of scientific culture to be financed in the amount of at least 1% of the intervention budget of the ANR. I therefore express an unfavorable opinion.
ParlaMint-FR_2020-09-22-E2009.u395	I have before me two amendments, Nos 352 and 353, which can be presented together. Mr Sebastien Nadot has the floor to support them.
ParlaMint-FR_2020-09-22-E2009.u396	Amendment No 352 aims to support the development of participatory and citizen research through the development of the FONJEP-research scheme, the Fund for Cooperation in Youth and People's Education, inspired by the FONJEP scheme dedicated to the voluntary sector, which has proved its worth. Non-academic and non-market actors in scientific research, such as the major foundations or certain non-governmental organizations, are calling for such a mechanism to enable them to structure and finance research projects that are useful to society. Amendment No 353 is intended to replace a wording which emphasises citizens' distrust of science with a more open and positive formulation of their relationship to science and scientists. Opinion studies show that citizens have confidence in researchers and support the idea of investing in research, while at the same time, at the same time, defiing the discourse of experts and scientists.
ParlaMint-FR_2020-09-22-E2009.u397	What is the committee's opinion on these two amendments?
ParlaMint-FR_2020-09-22-E2009.u398	It seems to me that Amendment No 352 is satisfied, in particular by the vote on Mr Potier's amendment. I rely on the wisdom of the House. As far as Amendment No 353 is concerned, the committee gives a favourable opinion.
ParlaMint-FR_2020-09-22-E2009.u399	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u400	As far as Amendment No 352 is concerned, the Youth and People's Education Cooperation Fund is a mechanism that affects all subjects. It is under the responsibility of the Ministry of National Education, Youth and Sports, and is still in the experimental phase. We will wait until the end of this experiment to determine which avenues for improvement follow. The Government is therefore giving an unfavourable opinion, on the understanding that I undertake to speak to you about this with my colleague in charge of national education in order to integrate a research component into this system once it has been evaluated. On the other hand, I have a favourable opinion on Amendment No 353.
ParlaMint-FR_2020-09-22-E2009.u401	Mrs Elsa Faucillon has the floor to support Amendment No. 96.
ParlaMint-FR_2020-09-22-E2009.u402	We propose the establishment of a "citizens' convention to define the general objectives of research and to position itself on research priorities". You will understand that we have the ambition here to create a closer link between science and citizenship, which seems to us to be too absent from the programming bill and which we therefore wish to strengthen, as you have seen, through our various amendments.
