ParlaMint-FR_2020-07-30-E1025.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-30-E1025.u315	[[Same movements]] ... and as a result of commodification, Mr Bazin cannot be blamed for referring to Mrs Buzyn, who had claimed that it was a guard. It is abnormal to criticize Mr. Bazin for having reiterated the position of the Government.
ParlaMint-FR_2020-07-30-E1025.u316	In order to facilitate the counting and ensure the clarity of the vote, I shall put the amendment and the sub-amendment to the vote by sitting and lifted.
ParlaMint-FR_2020-07-30-E1025.u317	Mr Le Fur has the floor for a point of order.
ParlaMint-FR_2020-07-30-E1025.u318	[[Applause on many benches in the LR group. – Exclaims on many banks of the LaREM and MODEM groups]] On the basis of Rule 84 of our Rules of Procedure. The Prime Minister has spoken out clearly, saying that he is committed to the first reading of our debates. There's a break here when a contract has been made. I thought the Prime Minister had some authority over his Government. However, not only was the amendment adopted, but it was adopted with the approval of a member of the Government. We're in a logic of...
ParlaMint-FR_2020-07-30-E1025.u319	First of all, Mr Le Fur, as chairman of the sitting, I do not intend to allow our parliamentary work to flourish.
ParlaMint-FR_2020-07-30-E1025.u320	I'm not denigrating, I see!
ParlaMint-FR_2020-07-30-E1025.u321	Let me talk. On three occasions, I heard that we were under the influence of lobbies,...
ParlaMint-FR_2020-07-30-E1025.u322	That's right!
ParlaMint-FR_2020-07-30-E1025.u323	[[Applause on many benches of the LaREM and MODEM groups]] ... and quote false figures – an error of 75% – regarding the Minister's interventions. Here is the distribution of speaking times: one hour forty-four for ministers; 2.20 p.m. for the committee, 10.20 p.m. for all the groups. [[Same movements]] I have also heard that the TLP does not allow us to express ourselves. I would remind you, Mr Le Fur, that the debate on bioethics that took place in 2011, when you were in the majority, provided for 30 hours of speaking time for the groups at first reading.
ParlaMint-FR_2020-07-30-E1025.u324	Yes!
ParlaMint-FR_2020-07-30-E1025.u325	Indeed, and it was under the presidency of Nicolas Sarkozy that the TLP was set up!
ParlaMint-FR_2020-07-30-E1025.u326	[[Same movements]] I therefore do not intend to allow Parliament's debates to be denigrated, which are rich and real, during which everyone can express himself fully. I wanted to make that reminder.
ParlaMint-FR_2020-07-30-E1025.u327	We'd need a solemn vote!
ParlaMint-FR_2020-07-30-E1025.u328	Mrs Blandine Brocard has the floor to support Amendment No. 1266.
ParlaMint-FR_2020-07-30-E1025.u329	We want to draw attention to the fate of self-preserved gametes for future insemination. What do we do with those who will not be used? We propose that they be given to research if the person so decides, or that they be destroyed to avoid any other use.
ParlaMint-FR_2020-07-30-E1025.u330	What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1025.u331	Unfavorable notice for two reasons. First, why should we restrict the possibilities of consent and choice of the woman who performs self-conservation? If she wants to give them later, she's free to do it. Second, the two-year period you suggest is very short to end conservation since in many circumstances, if only when people move, it can take several months to get in touch with them to find out whether or not they want to extend this retention.
ParlaMint-FR_2020-07-30-E1025.u332	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1025.u333	Same opinion, for the same reasons.
ParlaMint-FR_2020-07-30-E1025.u334	I have before me five identical amendments, Nos 586, 622, 639, 1471 and 1842. Mr Xavier Breton has the floor to support Amendment No. 586.
ParlaMint-FR_2020-07-30-E1025.u335	Defended, because of the time schedule.
ParlaMint-FR_2020-07-30-E1025.u336	I call Mr Patrick Hetzel to support Amendment No. 622.
ParlaMint-FR_2020-07-30-E1025.u337	Defended, because of the time schedule.
ParlaMint-FR_2020-07-30-E1025.u338	Amendment No 639 by Mrs Emmanuelle Ménard is being defended. I call Mr Le Fur to support Amendment No. 1471.
ParlaMint-FR_2020-07-30-E1025.u339	Defended, because of the time schedule.
ParlaMint-FR_2020-07-30-E1025.u340	I call Mr Gosselin to support Amendment No. 1842.
ParlaMint-FR_2020-07-30-E1025.u341	It's impossible for me to argue because of the TLP!
ParlaMint-FR_2020-07-30-E1025.u342	You still have at least three hours of speaking time, do not hesitate to use it.
ParlaMint-FR_2020-07-30-E1025.u343	But we still have a lot of amendments!
ParlaMint-FR_2020-07-30-E1025.u344	What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1025.u345	Unfavorable opinion. It is infinitely too restrictive to indicate that research must have a therapeutic purpose because it must not be finalized in such a narrow manner. Its purpose is first of all the knowledge from which therapeutic modalities can derive. It would be extremely negative to restrict ourselves to a final research on the embryo, even if each of us obviously wants it to lead to therapeutic benefits.
ParlaMint-FR_2020-07-30-E1025.u346	Amendment No 1472 by Mr Le Fur is being defended.
ParlaMint-FR_2020-07-30-E1025.u347	I have before me seven identical amendments, Nos 588, 624, 641, 853, 1474, 1642, 1841. Mr Xavier Breton has the floor to support Amendment No. 588.
ParlaMint-FR_2020-07-30-E1025.u348	Defended, because of the time schedule.
ParlaMint-FR_2020-07-30-E1025.u349	I call Mr Patrick Hetzel to support Amendment No. 624.
ParlaMint-FR_2020-07-30-E1025.u350	Defended, because of the time schedule.
ParlaMint-FR_2020-07-30-E1025.u351	Amendment No 641 by Mrs Emmanuelle Ménard is being defended. I call Mr Thibault Bazin to support Amendment No. 853.
ParlaMint-FR_2020-07-30-E1025.u352	Defended, because of the time schedule.
ParlaMint-FR_2020-07-30-E1025.u353	Amendment No 1474 by Mr Le Fur is being defended. Mrs Tamarelle-Verhaeghe has the floor to support Amendment No. 1642.
ParlaMint-FR_2020-07-30-E1025.u354	Following an exchange with the Fédération française des CECOS at first reading, the purpose of this amendment is to increase the duration of self-conservation from 10 to 5 years without medical indication. As the Federation recalls, those who are going to ask for the conservation of gametes without medical indication will do so in a voluntary and motivated manner, probably according to the age, as recommended by the Council of State. Therefore, conservation will be the financial burden of the persons concerned, who will be asked annually to determine whether or not they wish to retain these gametes. In the case of non-response for five, the Federation does not consider it necessary to continue to preserve gametes that do not respond to an explicit request from the persons responsible for this conservation. There is no reason to keep gametes for years that are not worth it.
