ParlaMint-FR_2020-07-30-E1026.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-30-E1026.u473	No, it's the beggar!
ParlaMint-FR_2020-07-30-E1026.u474	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2020-07-30-E1026.u475	What Ms. Genevard says is so true that it is what makes it possible to challenge paternity. You can't go beyond that.
ParlaMint-FR_2020-07-30-E1026.u476	Yes!
ParlaMint-FR_2020-07-30-E1026.u477	Of course, you will be able to overcome it by writing the law as you intend to do. When we talk about the clogging of the law of filiation, it's one. You create a new right that will lead to conflicts between the types of filiation and you will not stop litigation.
ParlaMint-FR_2020-07-30-E1026.u478	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-30-E1026.u479	Madam rapporteur, when I read Article 311-20 of the Civil Code, I find the word "man"; When I read clause 342-10 that you make up in this bill, I can't find it anymore!
ParlaMint-FR_2020-07-30-E1026.u480	What about it?
ParlaMint-FR_2020-07-30-E1026.u481	The rapporteur has the floor.
ParlaMint-FR_2020-07-30-E1026.u482	The current article 311-20 of the Civil Code deals with consent to the donation of heterosexual couples initiating an AMP process. Since consent to donation will now also concern women's couples, for the sake of equity, instead of referring only to "man and woman" – where two women, or even a single woman, may be involved – Article 342-10 will refer to couples or unmarried women who consent to the donation.
ParlaMint-FR_2020-07-30-E1026.u483	You're talking about women's couples!
ParlaMint-FR_2020-07-30-E1026.u484	It is not an upheaval but only a syntactic evolution that allows for the inclusion of all the people concerned. As for biological likelihood, Mr. Brindeau, this is a perception of Title VII of the Civil Code by much of the doctrine, but not by the whole doctrine. Read the whole title VII, you will never find anywhere the terms "biological likelihood"!
ParlaMint-FR_2020-07-30-E1026.u485	The doctrine is old, and there is jurisprudence!
ParlaMint-FR_2020-07-30-E1026.u486	I was saying: the challenge of paternity and the administration of evidence in this matter have been essentially going through biology for the last 30 years, but not only. It's not the only way to prove it. This is in any case the basis for a biologizing reading of Title VII, but it is not the basis of filiation. [[Applause on the benches of the LaREM and MODEM groups]] The basis of filiation is the effect of marriage, and it is voluntary recognition, which is not biological, but declarative and elective. We are simply doing the same for women's couples.
ParlaMint-FR_2020-07-30-E1026.u487	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-30-E1026.u488	[[Claims on several benches of the LaREM and MODEM groups, as well as on the benches of the FI group]] I'm going to launch a search poster: I repeat, in your article 342-10, there are women and women's couples, but there is no longer the man. This disappearance is not only symbolic: it is very important!
ParlaMint-FR_2020-07-30-E1026.u489	What are you afraid of?
ParlaMint-FR_2020-07-30-E1026.u490	I'm just reading your text!
ParlaMint-FR_2020-07-30-E1026.u491	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2020-07-30-E1026.u492	[[Claims on several banks of the LaREM and MODEM groups]] In the course of our work, we interviewed a number of civil law professors who explained to us that the solution proposed by the special commission broke with the overall logic of Title VII, which bases filiation on likelihood. A large number of law teachers have spoken in this direction; what do you say to them?
ParlaMint-FR_2020-07-30-E1026.u493	Mr. Keeper of the Seals, explain yourself!
ParlaMint-FR_2020-07-30-E1026.u494	It is Mr. Keeper of the Seals who has the floor.
ParlaMint-FR_2020-07-30-E1026.u495	[[Applause on the benches of the LaREM and MODEM groups. – Mrs Caroline Fiat and Mr Maxime Minot also applaud]] [[Same movements]] In the past, parentage was "Dad and Mom." Today we are talking about the new filiation. As I said, it is not the law that creates society: it takes into account the evolution of society. So, I concede it, recognize the lives, homosexual loves and, in this context, the desire of a child upsets the civil code that knew only "Dad and Mom".
ParlaMint-FR_2020-07-30-E1026.u496	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2020-07-30-E1026.u497	To please me, I want to fire...
ParlaMint-FR_2020-07-30-E1026.u498	Do yourself a favor, Mr. Brindeau!
ParlaMint-FR_2020-07-30-E1026.u499	... those who say that there is no mention of biological likelihood in the civil code in its article 336.
ParlaMint-FR_2020-07-30-E1026.u500	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-30-E1026.u501	[[Continuous exclamations on several benches of the LaREM and MODEM groups, as well as on the benches of the FI group]] Minister, we expected a legal response from you and you responded with a political slogan. It's not a seal guard response. We are talking about a title of the civil code, filiation, adoption and their modalities. The subject is serious, give us legal answers.
