ParlaMint-FR_2020-07-31-E1030.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-31-E1030.u408	I understand the rapporteur's position, expressed in his personal capacity. It is very likely that a third reading of the text will be necessary, and that the parliamentary shuttle will continue. I therefore propose that you work on a drafting that will enable, I am committed to doing so, to satisfy everyone and achieve the desired objectives. I reiterate my request for withdrawal.
ParlaMint-FR_2020-07-31-E1030.u409	Mrs Laurence Vanceunebrock, do you withdraw the amendment?
ParlaMint-FR_2020-07-31-E1030.u410	I'm holding him, Mr. President.
ParlaMint-FR_2020-07-31-E1030.u411	I have before me three amendments, Nos 668, 948 and 1135, which can be discussed jointly. Amendments Nos 668 by Mr Raphaël Gérard and 1135 by Mr Jean-Louis Touraine are defended. Mr Bastien Lachaud has the floor to support Amendment No 948, on which the La France group has asked for a public vote. The vote is announced in the National Assembly.
ParlaMint-FR_2020-07-31-E1030.u412	The amendment aims to ensure that the teams are composed of medical and social scientists. The law of modernization of justice of the 21st century of 18 November 2016 allowed one to change from sex to marital status without surgery or sterilization. Let us therefore assume that this inscription is not a matter of medical assessment alone, and that gender has become a social concept. Since it is a question of defining the gender and sex of a child in these collegial deliberations, it seems necessary for a social science representative to be able to inform the decision of each of these teams. In doing so, the collegiality, which the rapporteur was now promoting, would be complete and the social concept of gender would be taken into account in medical decisions.
ParlaMint-FR_2020-07-31-E1030.u413	What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1030.u414	Personally, I am in favour of Amendment No 668. I cannot support Amendments Nos 948 and 1135, which concern the same paragraph and the same words. I am very much with you, Mr Lachaud, with regard to Amendment No 948, which I nevertheless ask you to withdraw; We'll work on it again. I also call for Amendment No 1135 to be withdrawn. The Commission did not pronounce itself in the same way.
ParlaMint-FR_2020-07-31-E1030.u415	What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1030.u416	The same as the rapporteur, for the same reasons.
ParlaMint-FR_2020-07-31-E1030.u417	Mr Bastien Lachaud has the floor.
ParlaMint-FR_2020-07-31-E1030.u418	I maintain the amendment, but I have noted the willingness of both the rapporteur and the minister to move towards drafting that would allow, at the last reading of the text, the inclusion of social scientists in multidisciplinary teams. I am at your disposal to work on the formulation that would lead to an agreement.
ParlaMint-FR_2020-07-31-E1030.u419	All right!
ParlaMint-FR_2020-07-31-E1030.u420	Amendment No 1604 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-31-E1030.u421	Because of the time programmed!
ParlaMint-FR_2020-07-31-E1030.u422	Amendment No 669 by Mr Raphaël Gérard is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1030.u423	Favourable in a personal capacity.
ParlaMint-FR_2020-07-31-E1030.u424	Amendment No 670 by Mr Raphaël Gérard is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1030.u425	Favourable in a personal capacity.
ParlaMint-FR_2020-07-31-E1030.u426	What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1030.u427	I am in favour of the amendment, which states that parents and the child will have time for reflection before any decision is taken.
ParlaMint-FR_2020-07-31-E1030.u428	Amendment No 671 by Mr Raphaël Gérard is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1030.u429	Favourable in a personal capacity.
ParlaMint-FR_2020-07-31-E1030.u430	What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1030.u431	I am in favour of the amendment, which seeks to ensure that the information given to parents is drawn from the multidisciplinary team and not from the doctor alone.
ParlaMint-FR_2020-07-31-E1030.u432	Mr. Raphaël Gérard is more fortunate than I am!
ParlaMint-FR_2020-07-31-E1030.u433	Amendment No 1136 by Mr Jean-Louis Touraine is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1030.u434	Favourable in a personal capacity.
