ParlaMint-FR_2019-09-26-E2014.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-26-E2014.u434	You want to remove, for couples and single women, the possibility of giving research the embryos that are no longer the subject of a parental project, rather than destroying them. On the one hand, the rapporteur pointed out that embryo research is highly supervised. On the other hand, your argument that there are alternatives does not hold: IPS cells, genetically reprogrammed, do not at all give the same types of information as cells from a frozen embryo; Non-embryonic strain cells – tissue strain cells – only provide information about the tissue to which they are to give birth. As the rapporteur pointed out, embryo research is essential to improve in vitro fertilisation techniques. By providing a better understanding of whether an embryo will or will not be implanted, they will improve medically assisted reproductive techniques. We also know that it is at very early stages of development, even before the appearance of tissues – the stage at which frozen embryos are found – that the first abnormalities that cause certain diseases that will develop in the child will occur. I often quote the example of pediatric cancers: the understanding of embryogenesis will allow us to better understand the anomalies found in some very rare and very difficult cancers to treat. Access to these cells is therefore essential. Finally, I can reassure you: the research is so framed that of the 19,000 frozen embryos that couples have given to science since 2004 – the date on which the research was authorised – only 2000 were used by researchers. We consider the text to be balanced: it maintains fundamental guarantees such as the prohibition on the creation of embryos for research purposes; it maintains the prohibition of transmission to the progeny of any modification of the genome, consistent with the major international texts regulating this research. We propose, with articles 14 to 16, and Frédérique Vidal will talk about it better than I do, to better frame new technical possibilities. The idea is therefore not to ban research, but to allow researchers to work on an ongoing basis, while maintaining the existing ethical framework and adapting it to new technologies. That is why I am against the amendments.
ParlaMint-FR_2019-09-26-E2014.u435	Mr Xavier Breton has the floor.
ParlaMint-FR_2019-09-26-E2014.u436	We will have the opportunity to discuss the effectiveness of research at a later stage. However, I would like to ask the rapporteur: he says that we are conducting research on the embryo, as we are doing on the fetuses or newborns. Only, at the end, the embryo is removed, while the foetus and the newborn continue to live. I understand that this removal is not the result of will, but the immediate effect of research. So your argument is not: research on the embryo, I repeat, leads to the destruction of the embryo. And if assuming it is not a problem, the comparison with the foetus and the newborn is dishonest.
ParlaMint-FR_2019-09-26-E2014.u437	Mr Philippe Berta has the floor.
ParlaMint-FR_2019-09-26-E2014.u438	It is worth repeating that supernumerary embryos are destined for destruction. And, indeed, the couple can decide that the embryo, before it is destroyed, is the object of research – but, anyway, I insist on it, the embryo will be destroyed.
ParlaMint-FR_2019-09-26-E2014.u439	Why this comparison with the fetuses and newborns?
ParlaMint-FR_2019-09-26-E2014.u440	It has never been created and there will never be embryonic research in France. As far as induced pluripotent stem cells are concerned, I will give the same answer as in committee: we would like them to be the dream tool that replaces the rest, but we are not there. These are manipulated cells, in which four genes have been injected. All the specialists, all the supporters of this technology will explain to you that they are still obliged to keep what is called the "standard gold", i.e. access to embryonic stem cells which, in fact, derive from these supernumerary embryos.
ParlaMint-FR_2019-09-26-E2014.u441	I should like to inform you that I shall adjourn the meeting a little before 20 hours and that we will therefore not necessarily have finished with a debate which deserves to be examined in detail, which we shall therefore resume at 20 hours and 30 hours. I say so that everyone feels free to express themselves as much as he wishes. The rapporteur has the floor.
ParlaMint-FR_2019-09-26-E2014.u442	Mr Breton, most, or in any case much of the research on the human foetus and the newborn is carried out on fetuses who have died as a result of spontaneous miscarriage or interruption of pregnancy, and on newborns who are sometimes dead or are about to die. This research is supervised, followed by specific rules, and has the approval of ethics committees. We do not have to regret this research, because it has helped to reduce many very serious diseases. Let's trust you.
ParlaMint-FR_2019-09-26-E2014.u443	But here, we do not cause the death of the fetuses and newborns, they have died of themselves.
ParlaMint-FR_2019-09-26-E2014.u444	It comes back to the same with an embryo dying because it was taken out of the freezer: it spontaneously destroys in a few hours. Taking a cell is in no way different from taking one from a newborn or a fetus who is suffering from a serious and fatal disease. You then propose research on IPS cells as an alternative solution. But you still know that these are genetically modified organisms, GMOs! These cells can be transformed into gametes, with all the ethical danger they pose. These cells can only be manipulated compared to embryonic stem cells. Also, every time we do research on IPS cells, embryonic stem cells are available as a control element, otherwise we would go on a very adventurous terrain. Tomorrow, the benefits of research on IPS cells may be considerable, I agree, but for the time being, this research remains even more dangerous than that on embryonic stem cells. Do not claim that IPS cells are an alternative; They are an additional, complementary and forward-looking means – and we thank the Japanese researchers who have been awarded the Nobel Prize for this beautiful discovery – but they will not now bring therapeutic solutions to which embryonic stem cells are hardly starting to contribute.
