ParlaMint-FR_2019-09-27-E2017.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-27-E2017.u258	[[Smile]] This is the first time you have refused to speak! Mr Patrick Hetzel has the floor.
ParlaMint-FR_2019-09-27-E2017.u259	We passed in a few minutes on this issue of consent, or information, of the spouse. It has, I would remind you, been dealt with in a report by OPECST; He warned about the risks that could arise if we did not pay attention to the situation. The federation of CECOS also drew our attention to this subject. I have already said this several times: the role of the opposition is to be alerted and to warn the majority when red lines are about to be crossed. While Ms. Tamarelle-Verhaeghe withdrew her amendment, it was quite valid because it raised a substantive question. Lack of consent or even information from the spouse in a donation process is a problem. A gamete donation is not at all the same as a blood donation, everyone says, even if they are both free. The rejection of these amendments is a real problem. Once again, this Government is proposing, within the framework of this bioethics bill, the least so-called ethical. This is a real political problem.
ParlaMint-FR_2019-09-27-E2017.u260	I call Mrs Emmanuelle Ménard to support Amendment No. 1462.
ParlaMint-FR_2019-09-27-E2017.u261	Defendant.
ParlaMint-FR_2019-09-27-E2017.u262	What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2017.u263	This is a debate that we have had in committee. The law provides that the use of gametes from a single donor cannot "deliberately" lead to the birth of more than ten children, and that is the word "deliberately" that you wish to see removed, Madame Ménard. But we cannot assure 100% that it will not be born more than ten children from the same gamete donation. It is possible, in certain circumstances, that 11 of them may be born, e.g. if the tenth fertilization results in a twin pregnancy. Won't one of the twins be entitled to his civil status? The purpose of using the word "voluntary" is simply to indicate that every effort must be made not to exceed this reasonable limit of ten children per donor, for example if the pregnancy occurs in the fifth or sixth fertilization. Unfavorable opinion.
ParlaMint-FR_2019-09-27-E2017.u264	I'm sorry.
ParlaMint-FR_2019-09-27-E2017.u265	I have before me four identical amendments, Nos 57, 380, 923 and 1463. Mr Alain Ramadier has the floor to support Amendment No. 57.
ParlaMint-FR_2019-09-27-E2017.u266	Defendant.
ParlaMint-FR_2019-09-27-E2017.u267	Amendment No 380 by Mr Patrick Hetzel is being defended. I call Mr Thibault Bazin to support Amendment No. 923.
ParlaMint-FR_2019-09-27-E2017.u268	We still need our colleagues to know what we're talking about! The members of the commission were alerted that the risk of inbreeding is all the higher as the children of third-party donors tend to cluster around their common problems and sometimes take affection for each other. The question then arises for them: whoever I want to build something with can be my brother or sister. That is why some will propose by way of amendments that the removal of anonymity should be extended to fraternities from the same donor. We prefer the way of prevention: that is why we propose that the limit be set at five instead of ten – some, I know, preferred fifteen! – the number of children from the same donor.
ParlaMint-FR_2019-09-27-E2017.u269	Amendment No 1463 by Mrs Emmanuelle Ménard is being defended. What is the opinion of the committee on these identical amendments?
ParlaMint-FR_2019-09-27-E2017.u270	It is not easy to combat the shortage of gametes while seeking to reduce the number of children born from the same donor. You can imagine that the choice to retain the number of ten births is the result of a long reflection. In exceptional cases, eleven children are born from the same donor, often fewer than ten are born, and the proportion is quite reasonable. This figure is therefore a fair measure between the abuses that have been experienced in the distant past, where one hundred or so children may be born from a single donor, and an excessive limitation to four or five children per donation. Yes, it is understandable and legitimate for children to know their origins and we will help them. Knowing their origins, they will be warned about the risk of a common breeder, whose probability will be low given this limitation to ten. Descending to five would certainly lead to the shortage that you yourself say you fear.
ParlaMint-FR_2019-09-27-E2017.u271	I have before me two amendments, Nos 142 and 1464, which can be discussed jointly. Amendment No 142 by Mrs Annie Genevard is being defended. Amendment No 1464 by Mrs Emmanuelle Ménard is also being defended. What is the committee's opinion on these two amendments?
ParlaMint-FR_2019-09-27-E2017.u272	Subparagraphs 6 to 21 are of crucial importance; deleting them would radically change the tone of the text. Furthermore, I repeat, the committee has introduced into the text a ban on any form of take-over by the employer. If it was one of your fears, then you can keep it away from your mind.
