ParlaMint-UA_2007-12-18-m0.u1	Good morning, everyone. Ladies and gentlemen, I ask you to register with the "Council" system. [[10:06:29]] Ladies and gentlemen, 227 Ukrainian national deputies have registered in the Hall. The morning session of the Supreme Council of Ukraine is publicized. Dear colleagues, I would like to remind you once again of the decision that was taken on Friday in a unanimous manner, both at the Conciliation Council and in general, was approved by all the national deputies who took part in the Friday vote. This is about shaping the order of the day. We have a few questions on the agenda. The first and most important question is the appointment of the Prime Minister of Ukraine. Thus, the first issue of the agenda is the consideration of the appointment of the Prime Minister of Ukraine by the President of Ukraine. In this regard, however, there are several additional questions to be considered by the Ukrainian National Deputies: the question of the dismissal of the Prime Minister of the question of the termination of the powers of the current government, the question of the appointment of a new government and the question of the permanent termination of the powers of the Ukrainian National Deputies, which, if voted for, will become members of the Cabinet of Ministers of Ukraine. We also actively worked yesterday at the Conciliation Council meeting and the cluster of issues related to the formation of the Governing Body of the Supreme Council, we hope that today will begin in part of our consideration. If not, objectively, if we do not have enough time, we will carry it on to the next day. In view of this, honourable national MPs, I have announced today's agenda, and I would like to inform you that, yesterday at the Conciliation Council meeting, we have actively remodeled the order of today's day, including the basic approaches to voting. The grateful Counting Commission, which met today and yesterday on the issue of voting order formation, as it is a matter of actual change in voting methods, and for the first time in the history of the Ukrainian Parliament, this particular voting mechanism has been proposed. By the way, this is the voting mechanism that is foreseen in many parliaments around the world, starting with Britain and Canada and ending with Spain, Italy and even Poland. So we're basically ready for today's meeting. I'd like to welcome the National Deputy of Ukraine, Mikola Stepanovitch, with your permission. I'd like to welcome our colleague. [[Applause]] In order to finalize the agenda and resolve all regulatory issues regarding the meeting, two factions are the factions of the Yulia Timoshenko and Our Ukraine – People's Self-Defense – have requested a 30-minute recess. According to the Rules, I am obliged to give them a 30 - minute break. Thank you. In 30 minutes, we'll resume the session.
ParlaMint-UA_2007-12-18-m0.u690	For.
ParlaMint-UA_2007-12-18-m0.u691	Omelchenko Grigori Omelyanovich.
ParlaMint-UA_2007-12-18-m0.u692	For.
ParlaMint-UA_2007-12-18-m0.u693	Osaka.
ParlaMint-UA_2007-12-18-m0.u694	For.
ParlaMint-UA_2007-12-18-m0.u695	Pashinski.
ParlaMint-UA_2007-12-18-m0.u696	For.
ParlaMint-UA_2007-12-18-m0.u697	Petrenko.
ParlaMint-UA_2007-12-18-m0.u698	For.
ParlaMint-UA_2007-12-18-m0.u699	Petruk.
ParlaMint-UA_2007-12-18-m0.u700	For.
ParlaMint-UA_2007-12-18-m0.u701	Pierre.
ParlaMint-UA_2007-12-18-m0.u702	For.
ParlaMint-UA_2007-12-18-m0.u703	Pinzenic.
ParlaMint-UA_2007-12-18-m0.u704	For.
ParlaMint-UA_2007-12-18-m0.u705	Pisarenko.
ParlaMint-UA_2007-12-18-m0.u706	For.
ParlaMint-UA_2007-12-18-m0.u707	Upstairs.
ParlaMint-UA_2007-12-18-m0.u708	For.
ParlaMint-UA_2007-12-18-m0.u709	Hiyanov.
ParlaMint-UA_2007-12-18-m0.u710	For.
ParlaMint-UA_2007-12-18-m0.u711	It's bad.
ParlaMint-UA_2007-12-18-m0.u712	For.
ParlaMint-UA_2007-12-18-m0.u713	Poluniev.
ParlaMint-UA_2007-12-18-m0.u714	For.
ParlaMint-UA_2007-12-18-m0.u715	Pomarenko.
ParlaMint-UA_2007-12-18-m0.u716	For.
ParlaMint-UA_2007-12-18-m0.u717	Portnov.
ParlaMint-UA_2007-12-18-m0.u718	For.
ParlaMint-UA_2007-12-18-m0.u719	It's a knock-off.
ParlaMint-UA_2007-12-18-m0.u720	For.
ParlaMint-UA_2007-12-18-m0.u721	I'm dead.
ParlaMint-UA_2007-12-18-m0.u722	For.
ParlaMint-UA_2007-12-18-m0.u723	Radkovsky.
ParlaMint-UA_2007-12-18-m0.u724	For.
ParlaMint-UA_2007-12-18-m0.u725	Radar.
ParlaMint-UA_2007-12-18-m0.u726	For.
ParlaMint-UA_2007-12-18-m0.u727	Ribakov.
ParlaMint-UA_2007-12-18-m0.u728	For.
ParlaMint-UA_2007-12-18-m0.u729	Rybeka.
ParlaMint-UA_2007-12-18-m0.u730	For.
ParlaMint-UA_2007-12-18-m0.u731	Savechenko.
ParlaMint-UA_2007-12-18-m0.u732	For.
ParlaMint-UA_2007-12-18-m0.u733	Sass.
ParlaMint-UA_2007-12-18-m0.u734	For.
ParlaMint-UA_2007-12-18-m0.u735	Semerak.
ParlaMint-UA_2007-12-18-m0.u736	For.
ParlaMint-UA_2007-12-18-m0.u737	Seminoga.
ParlaMint-UA_2007-12-18-m0.u738	For.
ParlaMint-UA_2007-12-18-m0.u739	Shadow boy.
ParlaMint-UA_2007-12-18-m0.u740	For.
ParlaMint-UA_2007-12-18-m0.u741	It's a Serbin.
ParlaMint-UA_2007-12-18-m0.u742	For.
ParlaMint-UA_2007-12-18-m0.u743	Sivulian.
ParlaMint-UA_2007-12-18-m0.u744	For.
ParlaMint-UA_2007-12-18-m0.u745	Sigal.
ParlaMint-UA_2007-12-18-m0.u746	For.
ParlaMint-UA_2007-12-18-m0.u747	Sidekick.
ParlaMint-UA_2007-12-18-m0.u748	For.
ParlaMint-UA_2007-12-18-m0.u749	Scybenic.
ParlaMint-UA_2007-12-18-m0.u750	For.
ParlaMint-UA_2007-12-18-m0.u751	Scooby.
ParlaMint-UA_2007-12-18-m0.u752	For.
ParlaMint-UA_2007-12-18-m0.u753	Sobolen.
ParlaMint-UA_2007-12-18-m0.u754	For.
ParlaMint-UA_2007-12-18-m0.u755	Sokolov.
ParlaMint-UA_2007-12-18-m0.u756	For.
ParlaMint-UA_2007-12-18-m0.u757	Soročinska Kirilenko.
ParlaMint-UA_2007-12-18-m0.u758	For.
ParlaMint-UA_2007-12-18-m0.u759	The Souslo.
ParlaMint-UA_2007-12-18-m0.u760	For.
ParlaMint-UA_2007-12-18-m0.u761	Suskevich.
ParlaMint-UA_2007-12-18-m0.u762	For.
ParlaMint-UA_2007-12-18-m0.u763	Taran-Terreen.
ParlaMint-UA_2007-12-18-m0.u764	For.
ParlaMint-UA_2007-12-18-m0.u765	Teryohin.
ParlaMint-UA_2007-12-18-m0.u766	For.
ParlaMint-UA_2007-12-18-m0.u767	Tymoshenko.
ParlaMint-UA_2007-12-18-m0.u768	For.
ParlaMint-UA_2007-12-18-m0.u769	Tomenko.
ParlaMint-UA_2007-12-18-m0.u770	For.
ParlaMint-UA_2007-12-18-m0.u771	Trajduk.
ParlaMint-UA_2007-12-18-m0.u772	For.
ParlaMint-UA_2007-12-18-m0.u773	Tregutov.
ParlaMint-UA_2007-12-18-m0.u774	For.
ParlaMint-UA_2007-12-18-m0.u775	Trinduk.
ParlaMint-UA_2007-12-18-m0.u776	For.
ParlaMint-UA_2007-12-18-m0.u777	Trophimenco.
ParlaMint-UA_2007-12-18-m0.u778	For.
ParlaMint-UA_2007-12-18-m0.u779	A Turk.
ParlaMint-UA_2007-12-18-m0.u780	For.
ParlaMint-UA_2007-12-18-m0.u781	I've been stabbed.
ParlaMint-UA_2007-12-18-m0.u782	For.
ParlaMint-UA_2007-12-18-m0.u783	Fedorchuk.
ParlaMint-UA_2007-12-18-m0.u784	For.
ParlaMint-UA_2007-12-18-m0.u785	Feldman.
ParlaMint-UA_2007-12-18-m0.u786	For.
ParlaMint-UA_2007-12-18-m0.u787	Philenko.
ParlaMint-UA_2007-12-18-m0.u788	For.
ParlaMint-UA_2007-12-18-m0.u789	Philippe.
ParlaMint-UA_2007-12-18-m0.u790	For.
ParlaMint-UA_2007-12-18-m0.u791	Oh, my God. Oh, my God.
ParlaMint-UA_2007-12-18-m0.u792	For.
ParlaMint-UA_2007-12-18-m0.u793	Cherkassky.
ParlaMint-UA_2007-12-18-m0.u794	For.
ParlaMint-UA_2007-12-18-m0.u795	Chestnuts.
ParlaMint-UA_2007-12-18-m0.u796	For.
ParlaMint-UA_2007-12-18-m0.u797	It's amazing.
ParlaMint-UA_2007-12-18-m0.u798	For.
ParlaMint-UA_2007-12-18-m0.u799	Shago.
ParlaMint-UA_2007-12-18-m0.u800	For.
ParlaMint-UA_2007-12-18-m0.u801	Shamanov.
ParlaMint-UA_2007-12-18-m0.u802	For.
ParlaMint-UA_2007-12-18-m0.u803	Sweden.
ParlaMint-UA_2007-12-18-m0.u804	For.
ParlaMint-UA_2007-12-18-m0.u805	Chewchenko.
ParlaMint-UA_2007-12-18-m0.u806	For.
ParlaMint-UA_2007-12-18-m0.u807	Shevchuk Oleg Borisovich.
ParlaMint-UA_2007-12-18-m0.u808	For.
ParlaMint-UA_2007-12-18-m0.u809	Shevchuk Sergey Volodymyrovich.
ParlaMint-UA_2007-12-18-m0.u810	For.
ParlaMint-UA_2007-12-18-m0.u811	I've been whispering.
ParlaMint-UA_2007-12-18-m0.u812	For.
ParlaMint-UA_2007-12-18-m0.u813	The Shishkina of Elina Victorian.
ParlaMint-UA_2007-12-18-m0.u814	For.
ParlaMint-UA_2007-12-18-m0.u815	The Queen of Zoya Leonidivna.
ParlaMint-UA_2007-12-18-m0.u816	For.
ParlaMint-UA_2007-12-18-m0.u817	School.
ParlaMint-UA_2007-12-18-m0.u818	For.
ParlaMint-UA_2007-12-18-m0.u819	A helmet.
ParlaMint-UA_2007-12-18-m0.u820	For.
ParlaMint-UA_2007-12-18-m0.u821	Schustik.
ParlaMint-UA_2007-12-18-m0.u822	For.
ParlaMint-UA_2007-12-18-m0.u823	Yavorowski.
ParlaMint-UA_2007-12-18-m0.u824	For.
ParlaMint-UA_2007-12-18-m0.u825	Jacenko.
ParlaMint-UA_2007-12-18-m0.u826	For. It's not me, it's me. For, for, for, for,
ParlaMint-UA_2007-12-18-m0.u827	The deputy faction of the Block of "Our Ukraine is the People's Self-Defense." Arjev Vladimir Igorovich, the first named Andrew or Igor.
ParlaMint-UA_2007-12-18-m0.u828	For.
ParlaMint-UA_2007-12-18-m0.u829	Arjovitin.
ParlaMint-UA_2007-12-18-m0.u830	For.
ParlaMint-UA_2007-12-18-m0.u831	It's a binoculars.
ParlaMint-UA_2007-12-18-m0.u832	For. For.
ParlaMint-UA_2007-12-18-m0.u833	Bondar.
ParlaMint-UA_2007-12-18-m0.u834	For.
ParlaMint-UA_2007-12-18-m0.u835	Borisov.
ParlaMint-UA_2007-12-18-m0.u836	For.
ParlaMint-UA_2007-12-18-m0.u837	Booth.
ParlaMint-UA_2007-12-18-m0.u838	For.
ParlaMint-UA_2007-12-18-m0.u839	Vacarchuk.
ParlaMint-UA_2007-12-18-m0.u840	For.
ParlaMint-UA_2007-12-18-m0.u841	Viennese.
ParlaMint-UA_2007-12-18-m0.u842	For.
ParlaMint-UA_2007-12-18-m0.u843	Gerasimük
ParlaMint-UA_2007-12-18-m0.u844	For.
ParlaMint-UA_2007-12-18-m0.u845	Heroceno.
ParlaMint-UA_2007-12-18-m0.u846	For. For.
ParlaMint-UA_2007-12-18-m0.u847	Grigorovich.
ParlaMint-UA_2007-12-18-m0.u848	For.
ParlaMint-UA_2007-12-18-m0.u849	Grimmczak.
ParlaMint-UA_2007-12-18-m0.u850	For.
ParlaMint-UA_2007-12-18-m0.u851	Grizzenco.
ParlaMint-UA_2007-12-18-m0.u852	For.
ParlaMint-UA_2007-12-18-m0.u853	Rubber.
ParlaMint-UA_2007-12-18-m0.u854	For.
ParlaMint-UA_2007-12-18-m0.u855	Davidenko.
ParlaMint-UA_2007-12-18-m0.u856	For.
ParlaMint-UA_2007-12-18-m0.u857	Cemiliev.
ParlaMint-UA_2007-12-18-m0.u858	For.
ParlaMint-UA_2007-12-18-m0.u859	Long.
ParlaMint-UA_2007-12-18-m0.u860	For.
ParlaMint-UA_2007-12-18-m0.u861	Donny.
ParlaMint-UA_2007-12-18-m0.u862	For.
ParlaMint-UA_2007-12-18-m0.u863	Yehanurov.
ParlaMint-UA_2007-12-18-m0.u864	For.
ParlaMint-UA_2007-12-18-m0.u865	Zhavania.
ParlaMint-UA_2007-12-18-m0.u866	For.
ParlaMint-UA_2007-12-18-m0.u867	Jerbrowsky.
ParlaMint-UA_2007-12-18-m0.u868	For.
ParlaMint-UA_2007-12-18-m0.u869	Hare.
ParlaMint-UA_2007-12-18-m0.u870	For.
ParlaMint-UA_2007-12-18-m0.u871	Welder.
ParlaMint-UA_2007-12-18-m0.u872	For.
ParlaMint-UA_2007-12-18-m0.u873	Carmazine.
ParlaMint-UA_2007-12-18-m0.u874	For.
ParlaMint-UA_2007-12-18-m0.u875	Carpuch.
ParlaMint-UA_2007-12-18-m0.u876	For.
ParlaMint-UA_2007-12-18-m0.u877	Kaskiv.
ParlaMint-UA_2007-12-18-m0.u878	For.
ParlaMint-UA_2007-12-18-m0.u879	Catherinechuk.
ParlaMint-UA_2007-12-18-m0.u880	For.
ParlaMint-UA_2007-12-18-m0.u881	Kirilenko Viacheslav Anatoliyovich.
ParlaMint-UA_2007-12-18-m0.u882	For.
ParlaMint-UA_2007-12-18-m0.u883	Klimenko.
ParlaMint-UA_2007-12-18-m0.u884	For.
ParlaMint-UA_2007-12-18-m0.u885	Klukkowski.
ParlaMint-UA_2007-12-18-m0.u886	For.
ParlaMint-UA_2007-12-18-m0.u887	Knazevitch.
ParlaMint-UA_2007-12-18-m0.u888	For.
ParlaMint-UA_2007-12-18-m0.u889	Kowal.
ParlaMint-UA_2007-12-18-m0.u890	For.
ParlaMint-UA_2007-12-18-m0.u891	Kostenko Yuri Ivanovich.
ParlaMint-UA_2007-12-18-m0.u892	For.
ParlaMint-UA_2007-12-18-m0.u893	Wing.
ParlaMint-UA_2007-12-18-m0.u894	For.
ParlaMint-UA_2007-12-18-m0.u895	Kubida.
ParlaMint-UA_2007-12-18-m0.u896	For.
ParlaMint-UA_2007-12-18-m0.u897	Kulikov.
ParlaMint-UA_2007-12-18-m0.u898	For.
ParlaMint-UA_2007-12-18-m0.u899	Kulczynski.
ParlaMint-UA_2007-12-18-m0.u900	For.
ParlaMint-UA_2007-12-18-m0.u901	Puppy.
ParlaMint-UA_2007-12-18-m0.u902	For.
ParlaMint-UA_2007-12-18-m0.u903	Lukyanova.
ParlaMint-UA_2007-12-18-m0.u904	For.
ParlaMint-UA_2007-12-18-m0.u905	Lucenko.
ParlaMint-UA_2007-12-18-m0.u906	For.
ParlaMint-UA_2007-12-18-m0.u907	Lappina.
ParlaMint-UA_2007-12-18-m0.u908	For.
ParlaMint-UA_2007-12-18-m0.u909	Martinenko.
ParlaMint-UA_2007-12-18-m0.u910	For.
ParlaMint-UA_2007-12-18-m0.u911	Maroustenka.
ParlaMint-UA_2007-12-18-m0.u912	For.
ParlaMint-UA_2007-12-18-m0.u913	Matvienko.
ParlaMint-UA_2007-12-18-m0.u914	For.
ParlaMint-UA_2007-12-18-m0.u915	Moses.
ParlaMint-UA_2007-12-18-m0.u916	For.
ParlaMint-UA_2007-12-18-m0.u917	Moscal.
ParlaMint-UA_2007-12-18-m0.u918	For.
ParlaMint-UA_2007-12-18-m0.u919	Novikov.
ParlaMint-UA_2007-12-18-m0.u920	For.
ParlaMint-UA_2007-12-18-m0.u921	Omelchenko Alexander Alexandrovich.
ParlaMint-UA_2007-12-18-m0.u922	For.
ParlaMint-UA_2007-12-18-m0.u923	That's it.
ParlaMint-UA_2007-12-18-m0.u924	For.
ParlaMint-UA_2007-12-18-m0.u925	He's a workman.
ParlaMint-UA_2007-12-18-m0.u926	For.
ParlaMint-UA_2007-12-18-m0.u927	Pauline.
ParlaMint-UA_2007-12-18-m0.u928	For.
ParlaMint-UA_2007-12-18-m0.u929	A stick.
ParlaMint-UA_2007-12-18-m0.u930	For.
ParlaMint-UA_2007-12-18-m0.u931	Five.
ParlaMint-UA_2007-12-18-m0.u932	For.
ParlaMint-UA_2007-12-18-m0.u933	Ivy Ivan Stepanovich. None. Polishchik.
ParlaMint-UA_2007-12-18-m0.u934	For.
ParlaMint-UA_2007-12-18-m0.u935	Polishenko
ParlaMint-UA_2007-12-18-m0.u936	For.
ParlaMint-UA_2007-12-18-m0.u937	Free.
ParlaMint-UA_2007-12-18-m0.u938	For.
ParlaMint-UA_2007-12-18-m0.u939	Companion. Steak.
ParlaMint-UA_2007-12-18-m0.u940	For.
ParlaMint-UA_2007-12-18-m0.u941	Stetsky.
ParlaMint-UA_2007-12-18-m0.u942	For.
ParlaMint-UA_2007-12-18-m0.u943	Stallo.
ParlaMint-UA_2007-12-18-m0.u944	For.
ParlaMint-UA_2007-12-18-m0.u945	St. St. John's.
ParlaMint-UA_2007-12-18-m0.u946	For.
ParlaMint-UA_2007-12-18-m0.u947	Tarasyuk.
ParlaMint-UA_2007-12-18-m0.u948	For.
ParlaMint-UA_2007-12-18-m0.u949	The weaver.
ParlaMint-UA_2007-12-18-m0.u950	For.
ParlaMint-UA_2007-12-18-m0.u951	Topolov.
ParlaMint-UA_2007-12-18-m0.u952	For.
ParlaMint-UA_2007-12-18-m0.u953	Treyakov.
ParlaMint-UA_2007-12-18-m0.u954	For.
ParlaMint-UA_2007-12-18-m0.u955	Harowski.
ParlaMint-UA_2007-12-18-m0.u956	For.
ParlaMint-UA_2007-12-18-m0.u957	She's a blacksmith.
ParlaMint-UA_2007-12-18-m0.u958	For.
ParlaMint-UA_2007-12-18-m0.u959	Chevchuk.
ParlaMint-UA_2007-12-18-m0.u960	For.
ParlaMint-UA_2007-12-18-m0.u961	Pussy.
ParlaMint-UA_2007-12-18-m0.u962	For.
ParlaMint-UA_2007-12-18-m0.u963	Yuchenko.
ParlaMint-UA_2007-12-18-m0.u964	For.
ParlaMint-UA_2007-12-18-m0.u965	I'm Arseny Petrovich.
ParlaMint-UA_2007-12-18-m0.u966	For.
ParlaMint-UA_2007-12-18-m0.u967	In order to withstand the process to the end, I would like to reiterate whether there are those who have registered to vote? None. Then the procedure for the completion of the vote for the resignation of Victor, the head of the government of the previous Victor Fedorovich Janukovič, was completed. We need 20 minutes to finish our job.
ParlaMint-UA_2007-12-18-m0.u968	Thank you. Maybe 15 o'clock, we can bet, Mikola Haritonovich.
ParlaMint-UA_2007-12-18-m0.u969	Let's try 15.
ParlaMint-UA_2007-12-18-m0.u970	There are requests for statements on the voting procedure, and more importantly, this is provided for in our voting order. Please sign up for your statement by procedure. Matvienko Anatoly Sergiyovich.
ParlaMint-UA_2007-12-18-m0.u971	It's a reckoning commission.
ParlaMint-UA_2007-12-18-m0.u972	Right now, I'll tell you.
ParlaMint-UA_2007-12-18-m0.u973	I gave you my word!
ParlaMint-UA_2007-12-18-m0.u974	Please, Anatoly Sergiyovich, please.
ParlaMint-UA_2007-12-18-m0.u975	Matvienko, Ukrainian Republican Party "Sobor", "Our Ukraine - National Self-Defense". Arsenius Petrovich, as I see, you did not vote in favour of continuing your work, even though this proposal was made. I think we really need it, considering that people are watching, we have no right to go to rest. Let's finish what you've announced. I ask you to return to the vote for the extension of the morning session and vote, and to complete the consideration of the forming of the government.
ParlaMint-UA_2007-12-18-m0.u976	Then I must put to the vote the question of the return to the vote on the continuation, on the continuation, on the colleagues, on the silence, on the return to the vote on the continuation of the work. Colleagues, a moment, I ask you to put to the vote the question of return to the vote. Please turn on the voting system. [[13:43:21]] For 227 Decision taken. So I ask you now to put to the vote the question of the continuation of the meeting of the plenary of the Supreme Council of Ukraine by the time I have considered the issues that I have already declared. The last question will be the permanent suspension of the powers of the Ukrainian national deputies elected to the Cabinet of Ministers. Please vote. [[13:44:12]] For 226 The Supreme's apparatus, please. Decision taken, 226. I'd like the Supreme Council's apparatus to give me some information as to whether there's a Congratulation card for the MP in the voting machine. Thank you. The honourable national deputies, therefore, took fifteen minutes to meet with the Counting Commission. I ask you, Mikola Haritonovich, if you'll excuse me for fifteen minutes, to meet the Counting Commission. Thank you.
ParlaMint-UA_2007-12-18-m0.u977	We continue the plenary session of the Supreme Council of Ukraine. To announce the results of the vote, we give the floor to the Head of the Counting Commission, Mikola Haritonovich Shershun. Please, Mikola Haritonovich.
ParlaMint-UA_2007-12-18-m0.u978	Dear Head, distinguished national MPs! Before your well-known protocol, the 3rd meeting of the Supreme Council of Ukraine's Counting Commission has been held since December 18, 2007. Organisation Head of the Counting Commission, deputy head of the Counting Commission, secretary of the Counting Commission, members of the Counting Commission. They heard about the summation of the roll-call vote by raising their hand on the release of Janukovich Viktorovich Fedorovich from the post of Prime Minister of Ukraine. The nomination of Janukovič Viktor Fedorovich was introduced by raising his hand in the name of the vote on the release from office of Prime Minister of Ukraine. On the basis of the results of the roll-call vote on discharge from the post of Prime Minister of Ukraine by raising hands, the Counting Commission has established: the number of Ukrainian national deputies recognized as being, 450; the number of Ukrainian national deputies who took part in the vote - 226. The name, name and father of the candidate is Janukovitch Viktor Fedorovich. The number of votes cast is 226. The number of votes against is 0. The number of National Deputies held in is 0. In accordance with article 85, paragraph 12, of the Constitution of Ukraine, articles 37 and 202 of the Supreme Council of Ukraine Rules, the Counting Commission decided: To be dismissed from office as Prime Minister of Ukraine, Janukovič Viktor Fedorovich. Head of the Counting Commission, deputy to the Counting Commission.
